id,text,label
3874,Eres un inútil completo y deberías renunciar. durante el debate en Alicante.,toxico
3875,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3876,"Calla de una vez, ignorante. según los informes de Bustos, Arnau and Roman.",toxico
3877,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3878,Ese argumento es estúpido y sin fundamento. como dijo Clotilde Marí Almansa hace unos días.,toxico
3879,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
3880,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3881,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3882,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
3883,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3884,Todo lo que dices es pura demagogia barata. según los informes de Galván Inc.,toxico
3885,Todo lo que dices es pura demagogia barata. durante el debate en Huesca.,toxico
3886,Tu presencia aquí es una vergüenza nacional. como dijo Jose Azorin Paredes hace unos días.,toxico
3887,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3888,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
3889,"Siempre hablas basura, no aportas nada. como dijo Hilda del Barroso hace unos días.",toxico
3890,"Siempre hablas basura, no aportas nada. durante el debate en La Coruña.",toxico
3891,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
3892,Eres un inútil completo y deberías renunciar. según los informes de Viñas-Tejero.,toxico
3893,"Siempre hablas basura, no aportas nada. como dijo Asunción Mancebo Leiva hace unos días.",toxico
3894,No haces más que mentirle al pueblo. durante el debate en Cáceres.,toxico
3895,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3896,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3897,"Siempre hablas basura, no aportas nada. como dijo Zacarías Benítez hace unos días.",toxico
3898,Tu presencia aquí es una vergüenza nacional. como dijo Gabino Raya Alcalde hace unos días.,toxico
3899,Eres un inútil completo y deberías renunciar. según los informes de Guillén LLC.,toxico
3900,Tú no mereces estar en el congreso. según los informes de Mir PLC.,toxico
3901,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3902,Lo que acabas de decir es una tontería sin sentido. durante el debate en Valladolid.,toxico
3903,"Calla de una vez, ignorante. durante el debate en Almería.",toxico
3904,"Siempre hablas basura, no aportas nada. según los informes de Capdevila, Ibarra and Daza.",toxico
3905,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
3906,"Siempre hablas basura, no aportas nada. durante el debate en Tarragona.",toxico
3907,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3908,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
3909,Tu presencia aquí es una vergüenza nacional. como dijo Marcos Lago Rey hace unos días.,toxico
3910,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
3911,No haces más que mentirle al pueblo. durante el debate en Guadalajara.,toxico
3912,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3913,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
3914,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
3915,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3916,Lo que acabas de decir es una tontería sin sentido. según los informes de Sainz Group.,toxico
3917,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3918,Todo lo que dices es pura demagogia barata. como dijo Judith Amat Mate hace unos días.,toxico
3919,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,toxico
3920,"Calla de una vez, ignorante. como dijo Florencia Bárcena Serna hace unos días.",toxico
3921,Tu presencia aquí es una vergüenza nacional. según los informes de Lledó-Campoy.,toxico
3922,Eres el peor congresista que hemos tenido. durante el debate en Toledo.,toxico
3923,Todo lo que dices es pura demagogia barata. según los informes de Méndez LLC.,toxico
3924,"Calla de una vez, ignorante. como dijo Brunilda Company Palacios hace unos días.",toxico
3925,Eres un inútil completo y deberías renunciar. como dijo Saturnino Carballo Ibáñez hace unos días.,toxico
3926,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
3927,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3928,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3929,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3930,"Siempre hablas basura, no aportas nada. como dijo Ana Belén Silvia Barrera Talavera hace unos días.",toxico
3931,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3932,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
3933,Tu presencia aquí es una vergüenza nacional. según los informes de Córdoba-Hurtado.,toxico
3934,"Siempre hablas basura, no aportas nada. durante el debate en Lleida.",toxico
3935,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3936,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
3937,Todo lo que dices es pura demagogia barata. como dijo Candelario del Esparza hace unos días.,toxico
3938,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
3939,Tu presencia aquí es una vergüenza nacional. como dijo Amada Soria Alcántara hace unos días.,toxico
3940,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
3941,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3942,Ese argumento es estúpido y sin fundamento. durante el debate en Burgos.,toxico
3943,"Todo lo que dices es pura demagogia barata. según los informes de Carreño, Giralt and Cabañas.",toxico
3944,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
3945,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
3946,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3947,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
3948,No haces más que mentirle al pueblo. durante el debate en Vizcaya.,toxico
3949,Todo lo que dices es pura demagogia barata. según los informes de Flores Inc.,toxico
3950,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
3951,Ese argumento es estúpido y sin fundamento. según los informes de Reina LLC.,toxico
3952,Ese argumento es estúpido y sin fundamento. como dijo Adelia Roda Novoa hace unos días.,toxico
3953,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
3954,"Siempre hablas basura, no aportas nada. durante el debate en Córdoba.",toxico
3955,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
3956,"Calla de una vez, ignorante. como dijo Benigna Losa Borja hace unos días.",toxico
3957,Ese argumento es estúpido y sin fundamento. como dijo Javier Losada Soriano hace unos días.,toxico
3958,"No haces más que mentirle al pueblo. según los informes de Gascón, Cantero and Camino.",toxico
3959,Tu presencia aquí es una vergüenza nacional. según los informes de Salazar-Prado.,toxico
3960,"Lo que acabas de decir es una tontería sin sentido. según los informes de Arnaiz, Cañellas and Silva.",toxico
3961,Tú no mereces estar en el congreso. durante el debate en Zaragoza.,toxico
3962,Tú no mereces estar en el congreso. como dijo Juan Bautista Castañeda Girón hace unos días.,toxico
3963,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
3964,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
3965,Tu presencia aquí es una vergüenza nacional. durante el debate en Córdoba.,toxico
3966,Tú no mereces estar en el congreso. según los informes de Aparicio-Morán.,toxico
3967,"Calla de una vez, ignorante. según los informes de Falcó, Larrea and Escalona.",toxico
3968,Eres un inútil completo y deberías renunciar. como dijo Domitila Gomez Galiano hace unos días.,toxico
3969,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
3970,Ese argumento es estúpido y sin fundamento. durante el debate en Granada.,toxico
3971,Eres el peor congresista que hemos tenido. durante el debate en Melilla.,toxico
3972,Eres un inútil completo y deberías renunciar. durante el debate en Guipúzcoa.,toxico
3973,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
3974,"Calla de una vez, ignorante. durante el debate en Lugo.",toxico
3975,Tu presencia aquí es una vergüenza nacional. como dijo Martina Romeu Rius hace unos días.,toxico
3976,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
3977,Ese argumento es estúpido y sin fundamento. según los informes de Pereira-Checa.,toxico
3978,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
3979,Todo lo que dices es pura demagogia barata. durante el debate en Huelva.,toxico
3980,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
3981,Todo lo que dices es pura demagogia barata. como dijo Delia Arellano Quintanilla hace unos días.,toxico
3982,Eres el peor congresista que hemos tenido. durante el debate en Cuenca.,toxico
3983,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
3984,Lo que acabas de decir es una tontería sin sentido. como dijo Jenaro Ramos Gracia hace unos días.,toxico
3985,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
3986,Tu presencia aquí es una vergüenza nacional. según los informes de Juliá-Pons.,toxico
3987,Tu presencia aquí es una vergüenza nacional. según los informes de Garzón-Domínguez.,toxico
3988,Ese argumento es estúpido y sin fundamento. durante el debate en Huelva.,toxico
3989,Ese argumento es estúpido y sin fundamento. según los informes de Coronado-Santana.,toxico
3990,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
3991,Tu presencia aquí es una vergüenza nacional. como dijo Ofelia Bernal Pascual hace unos días.,toxico
3992,No haces más que mentirle al pueblo. durante el debate en Valladolid.,toxico
3993,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
3994,"Siempre hablas basura, no aportas nada. durante el debate en Pontevedra.",toxico
3995,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
3996,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
3997,Tú no mereces estar en el congreso. como dijo Desiderio Herrero Báez hace unos días.,toxico
3998,Ese argumento es estúpido y sin fundamento. como dijo Jose Antonio de Real hace unos días.,toxico
3999,Eres el peor congresista que hemos tenido. como dijo Chema Hugo Alvarez Vallejo hace unos días.,toxico
4000,"Calla de una vez, ignorante. durante el debate en Valladolid.",toxico
4001,No haces más que mentirle al pueblo. durante el debate en Lleida.,toxico
4002,"Eres un inútil completo y deberías renunciar. según los informes de Fuster, Bru and Briones.",toxico
4003,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4004,Tu presencia aquí es una vergüenza nacional. como dijo Lino Talavera Ordóñez hace unos días.,toxico
4005,"Siempre hablas basura, no aportas nada. durante el debate en La Rioja.",toxico
4006,"Todo lo que dices es pura demagogia barata. según los informes de Benavent, Jerez and Morales.",toxico
4007,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4008,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4009,"Calla de una vez, ignorante. como dijo Úrsula Sara Codina Pablo hace unos días.",toxico
4010,"Lo que acabas de decir es una tontería sin sentido. según los informes de Osorio, Samper and Polo.",toxico
4011,"Calla de una vez, ignorante. según los informes de Luna-Pascual.",toxico
4012,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4013,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4014,Eres un inútil completo y deberías renunciar. como dijo Ibán Perelló-Pastor hace unos días.,toxico
4015,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4016,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4017,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4018,"Lo que acabas de decir es una tontería sin sentido. según los informes de Tamayo, Yuste and Larrañaga.",toxico
4019,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4020,Lo que acabas de decir es una tontería sin sentido. como dijo Basilio Galiano Lobo hace unos días.,toxico
4021,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
4022,Todo lo que dices es pura demagogia barata. como dijo Domingo Inocencio Lucena Ribes hace unos días.,toxico
4023,Eres el peor congresista que hemos tenido. durante el debate en La Rioja.,toxico
4024,Eres un inútil completo y deberías renunciar. según los informes de Arana Inc.,toxico
4025,Eres el peor congresista que hemos tenido. según los informes de Juliá-Valderrama.,toxico
4026,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4027,Tú no mereces estar en el congreso. como dijo Ainara Ramón Perelló hace unos días.,toxico
4028,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4029,Lo que acabas de decir es una tontería sin sentido. durante el debate en Guadalajara.,toxico
4030,"Ese argumento es estúpido y sin fundamento. según los informes de Patiño, Palomar and Manso.",toxico
4031,Todo lo que dices es pura demagogia barata. según los informes de Corominas and Sons.,toxico
4032,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4033,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4034,Eres el peor congresista que hemos tenido. según los informes de Fernandez-Gárate.,toxico
4035,"Calla de una vez, ignorante. según los informes de Mayo-Juárez.",toxico
4036,No haces más que mentirle al pueblo. como dijo Ainoa Maestre Benavent hace unos días.,toxico
4037,"Calla de una vez, ignorante. según los informes de Hernando-Martinez.",toxico
4038,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4039,"Siempre hablas basura, no aportas nada. según los informes de Bravo-Valentín.",toxico
4040,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4041,"No haces más que mentirle al pueblo. según los informes de Barranco, Mármol and Vives.",toxico
4042,Eres un inútil completo y deberías renunciar. durante el debate en Ávila.,toxico
4043,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4044,Tú no mereces estar en el congreso. durante el debate en La Coruña.,toxico
4045,Eres el peor congresista que hemos tenido. según los informes de Peiró-Bustos.,toxico
4046,"Calla de una vez, ignorante. según los informes de Salmerón, Aguirre and Lobo.",toxico
4047,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4048,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4049,No haces más que mentirle al pueblo. como dijo Adelaida Solsona hace unos días.,toxico
4050,Ese argumento es estúpido y sin fundamento. durante el debate en Guadalajara.,toxico
4051,"Siempre hablas basura, no aportas nada. según los informes de Uribe Ltd.",toxico
4052,No haces más que mentirle al pueblo. durante el debate en Zaragoza.,toxico
4053,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
4054,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4055,Eres el peor congresista que hemos tenido. durante el debate en Guadalajara.,toxico
4056,Tú no mereces estar en el congreso. según los informes de Domingo-Tena.,toxico
4057,Tú no mereces estar en el congreso. como dijo Fito Infante Villalonga hace unos días.,toxico
4058,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
4059,"Tu presencia aquí es una vergüenza nacional. según los informes de Maldonado, Ferrera and Román.",toxico
4060,Tu presencia aquí es una vergüenza nacional. según los informes de Gual-Larrañaga.,toxico
4061,No haces más que mentirle al pueblo. según los informes de Cobos Ltd.,toxico
4062,"Calla de una vez, ignorante. según los informes de Alberto, Ferrer and Mercader.",toxico
4063,"Tu presencia aquí es una vergüenza nacional. según los informes de Puerta, Río and Torrecilla.",toxico
4064,Tu presencia aquí es una vergüenza nacional. según los informes de Moreno-Verdejo.,toxico
4065,Eres un inútil completo y deberías renunciar. como dijo Alberto Larrañaga Mulet hace unos días.,toxico
4066,"Calla de una vez, ignorante. según los informes de Castell-Díez.",toxico
4067,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4068,Tú no mereces estar en el congreso. como dijo Bienvenida Velázquez Cánovas hace unos días.,toxico
4069,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4070,Lo que acabas de decir es una tontería sin sentido. durante el debate en Zaragoza.,toxico
4071,Eres el peor congresista que hemos tenido. según los informes de Noriega-Barberá.,toxico
4072,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4073,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
4074,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,toxico
4075,"Calla de una vez, ignorante. durante el debate en Zaragoza.",toxico
4076,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
4077,Eres un inútil completo y deberías renunciar. durante el debate en Cádiz.,toxico
4078,"Siempre hablas basura, no aportas nada. según los informes de Cantón, Benitez and Ribera.",toxico
4079,Eres el peor congresista que hemos tenido. como dijo Marisa Amorós-Arjona hace unos días.,toxico
4080,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
4081,Eres un inútil completo y deberías renunciar. durante el debate en Santa Cruz de Tenerife.,toxico
4082,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4083,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4084,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
4085,"Siempre hablas basura, no aportas nada. según los informes de Llamas, Iniesta and Iborra.",toxico
4086,Todo lo que dices es pura demagogia barata. durante el debate en Córdoba.,toxico
4087,"No haces más que mentirle al pueblo. según los informes de Julián, Colom and Redondo.",toxico
4088,"Calla de una vez, ignorante. según los informes de Martín, Roig and Rey.",toxico
4089,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
4090,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4091,Ese argumento es estúpido y sin fundamento. durante el debate en Álava.,toxico
4092,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4093,"Tu presencia aquí es una vergüenza nacional. según los informes de Romeu, Martínez and Leiva.",toxico
4094,"Calla de una vez, ignorante. durante el debate en Segovia.",toxico
4095,"Siempre hablas basura, no aportas nada. durante el debate en Zaragoza.",toxico
4096,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4097,"Calla de una vez, ignorante. como dijo María José Reguera Ocaña hace unos días.",toxico
4098,Tu presencia aquí es una vergüenza nacional. como dijo Jaime Sáez Santana hace unos días.,toxico
4099,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4100,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4101,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",toxico
4102,Ese argumento es estúpido y sin fundamento. como dijo Edmundo Sanmartín Cantero hace unos días.,toxico
4103,Eres el peor congresista que hemos tenido. según los informes de Vila-Jáuregui.,toxico
4104,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,toxico
4105,"Eres un inútil completo y deberías renunciar. según los informes de Sarabia, Palomar and Guzman.",toxico
4106,Ese argumento es estúpido y sin fundamento. durante el debate en Albacete.,toxico
4107,Tú no mereces estar en el congreso. según los informes de Llamas Group.,toxico
4108,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4109,"Calla de una vez, ignorante. según los informes de Asensio-Burgos.",toxico
4110,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4111,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4112,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4113,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4114,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4115,Eres el peor congresista que hemos tenido. durante el debate en Alicante.,toxico
4116,Ese argumento es estúpido y sin fundamento. durante el debate en Valladolid.,toxico
4117,"Siempre hablas basura, no aportas nada. durante el debate en Pontevedra.",toxico
4118,Tú no mereces estar en el congreso. como dijo Cecilio del Tudela hace unos días.,toxico
4119,Ese argumento es estúpido y sin fundamento. según los informes de Heredia Inc.,toxico
4120,Todo lo que dices es pura demagogia barata. como dijo Severo Toro hace unos días.,toxico
4121,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
4122,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
4123,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
4124,No haces más que mentirle al pueblo. según los informes de Quesada Ltd.,toxico
4125,Tu presencia aquí es una vergüenza nacional. durante el debate en Madrid.,toxico
4126,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
4127,Lo que acabas de decir es una tontería sin sentido. como dijo Rosa Matas Perera hace unos días.,toxico
4128,Eres un inútil completo y deberías renunciar. como dijo Macario Prats Luz hace unos días.,toxico
4129,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4130,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4131,Lo que acabas de decir es una tontería sin sentido. como dijo Haydée Quero-Pardo hace unos días.,toxico
4132,Ese argumento es estúpido y sin fundamento. durante el debate en Baleares.,toxico
4133,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4134,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4135,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4136,Eres un inútil completo y deberías renunciar. como dijo Chuy Sanmartín Benavent hace unos días.,toxico
4137,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
4138,Eres el peor congresista que hemos tenido. como dijo Flor del Bastida hace unos días.,toxico
4139,No haces más que mentirle al pueblo. según los informes de Escalona Inc.,toxico
4140,Tú no mereces estar en el congreso. durante el debate en Ourense.,toxico
4141,"Calla de una vez, ignorante. como dijo Elisabet Villegas hace unos días.",toxico
4142,Eres un inútil completo y deberías renunciar. durante el debate en Burgos.,toxico
4143,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4144,Tu presencia aquí es una vergüenza nacional. durante el debate en Ourense.,toxico
4145,Tu presencia aquí es una vergüenza nacional. como dijo Cloe Oliva Medina hace unos días.,toxico
4146,Ese argumento es estúpido y sin fundamento. según los informes de Alonso and Sons.,toxico
4147,Tu presencia aquí es una vergüenza nacional. durante el debate en Huelva.,toxico
4148,Eres un inútil completo y deberías renunciar. según los informes de Ródenas-Rosales.,toxico
4149,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4150,Tu presencia aquí es una vergüenza nacional. como dijo Amado Bruno Cepeda Priego hace unos días.,toxico
4151,Ese argumento es estúpido y sin fundamento. durante el debate en Alicante.,toxico
4152,"Calla de una vez, ignorante. durante la sesión del martes pasado.",toxico
4153,Tu presencia aquí es una vergüenza nacional. como dijo Andrés Felipe Francisco-Figueroa hace unos días.,toxico
4154,No haces más que mentirle al pueblo. según los informes de Cuesta Inc.,toxico
4155,"Siempre hablas basura, no aportas nada. durante el debate en Jaén.",toxico
4156,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",toxico
4157,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
4158,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4159,Eres el peor congresista que hemos tenido. como dijo Serafina Andres Coronado hace unos días.,toxico
4160,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,toxico
4161,Tu presencia aquí es una vergüenza nacional. durante el debate en Huelva.,toxico
4162,Tu presencia aquí es una vergüenza nacional. como dijo Dan Pedrosa-Olivé hace unos días.,toxico
4163,No haces más que mentirle al pueblo. según los informes de Castilla Group.,toxico
4164,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4165,Lo que acabas de decir es una tontería sin sentido. durante el debate en Cádiz.,toxico
4166,Todo lo que dices es pura demagogia barata. como dijo Griselda Mata hace unos días.,toxico
4167,"Eres el peor congresista que hemos tenido. según los informes de Rubio, Arrieta and Heras.",toxico
4168,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4169,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,toxico
4170,Lo que acabas de decir es una tontería sin sentido. como dijo Renato Colom Coca hace unos días.,toxico
4171,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4172,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4173,"Calla de una vez, ignorante. según los informes de Fiol-Rubio.",toxico
4174,Ese argumento es estúpido y sin fundamento. como dijo Bernardino del Castañeda hace unos días.,toxico
4175,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,toxico
4176,Tu presencia aquí es una vergüenza nacional. como dijo Isaac Octavio Asenjo Perera hace unos días.,toxico
4177,No haces más que mentirle al pueblo. durante el debate en Soria.,toxico
4178,Todo lo que dices es pura demagogia barata. durante el debate en Lugo.,toxico
4179,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,toxico
4180,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,toxico
4181,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,toxico
4182,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4183,No haces más que mentirle al pueblo. como dijo Darío Mena Real hace unos días.,toxico
4184,"Siempre hablas basura, no aportas nada. como dijo Juana Pareja hace unos días.",toxico
4185,No haces más que mentirle al pueblo. durante el debate en Sevilla.,toxico
4186,Todo lo que dices es pura demagogia barata. durante el debate en Zaragoza.,toxico
4187,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4188,Ese argumento es estúpido y sin fundamento. según los informes de Sanjuan Ltd.,toxico
4189,Tu presencia aquí es una vergüenza nacional. durante el debate en Valladolid.,toxico
4190,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4191,"Calla de una vez, ignorante. como dijo Custodia Benet Castañeda hace unos días.",toxico
4192,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4193,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,toxico
4194,"Calla de una vez, ignorante. como dijo Eusebio Iniesta Álvarez hace unos días.",toxico
4195,Ese argumento es estúpido y sin fundamento. según los informes de Alcántara-Heras.,toxico
4196,Ese argumento es estúpido y sin fundamento. durante el debate en Málaga.,toxico
4197,No haces más que mentirle al pueblo. como dijo Úrsula Solano Naranjo hace unos días.,toxico
4198,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,toxico
4199,Todo lo que dices es pura demagogia barata. durante el debate en Vizcaya.,toxico
4200,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,toxico
4201,Lo que acabas de decir es una tontería sin sentido. durante el debate en La Coruña.,toxico
4202,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,toxico
4203,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,toxico
4204,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,toxico
4205,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",toxico
4206,No haces más que mentirle al pueblo. como dijo Berto Cobo hace unos días.,toxico
4207,Tu presencia aquí es una vergüenza nacional. como dijo Mohamed de Tomás hace unos días.,toxico
4208,Lo que acabas de decir es una tontería sin sentido. según los informes de Garcia-Alfonso.,toxico
4209,Ese argumento es estúpido y sin fundamento. durante el debate en León.,toxico
4210,Tú no mereces estar en el congreso. durante el debate en Ciudad.,toxico
4211,Eres un inútil completo y deberías renunciar. según los informes de Mancebo LLC.,toxico
4212,"Eres un inútil completo y deberías renunciar. según los informes de Pereira, Vera and Villaverde.",toxico
4213,"Eres el peor congresista que hemos tenido. según los informes de Robledo, Mateo and Merino.",toxico
4214,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,toxico
