id,texto,label
1539,"Calla de una vez, ignorante. durante el debate en Cantabria.",1
4310,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
4852,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
4582,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
4866,Tu presencia aquí es una vergüenza nacional. como dijo Desiderio Franco Posada hace unos días.,1
776,"Siempre hablas basura, no aportas nada. como dijo Amada de Expósito hace unos días.",1
6184,Celebro la participación de todos los colegas. como dijo Gisela Sevilla Coll hace unos días.,0
7887,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
6922,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
7950,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
3242,"Todo lo que dices es pura demagogia barata. según los informes de Pastor, Rojas and Nicolau.",1
8593,Estoy de acuerdo con su propuesta en parte. según los informes de Guerra Ltd.,0
4722,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,1
1329,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,1
8404,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
8154,Celebro la participación de todos los colegas. según los informes de Alberdi-Bertrán.,0
2936,Eres el peor congresista que hemos tenido. durante el debate en Cádiz.,1
1493,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
1837,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,1
6011,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
9750,Estoy de acuerdo con su propuesta en parte. como dijo Andrea Quevedo Lucas hace unos días.,0
3767,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
9244,Solicito una segunda votación por favor. durante la sesión del martes pasado.,0
291,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
9856,"Considero que debemos revisar el dictamen nuevamente. según los informes de Blazquez, Aguiló and Gascón.",0
9595,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
7136,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
3720,No haces más que mentirle al pueblo. como dijo Clara Gonzalo hace unos días.,1
1337,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
9634,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
2033,"Eres el peor congresista que hemos tenido. según los informes de Teruel, Lillo and Montoya.",1
2458,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,1
7283,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
8791,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Arcelia Pozuelo-Hernández hace unos días.,0
5536,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
9915,"Gracias por su intervención, congresista. durante el debate en Baleares.",0
7447,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
2349,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,1
1979,"Calla de una vez, ignorante. como dijo Josep del Calleja hace unos días.",1
5377,Considero que debemos revisar el dictamen nuevamente. durante el debate en Baleares.,0
5287,Este proyecto tiene impacto positivo en la población. durante el debate en Teruel.,0
1466,Eres el peor congresista que hemos tenido. como dijo Fátima Tamayo hace unos días.,1
1072,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
4467,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
1484,Tu presencia aquí es una vergüenza nacional. durante el debate en Baleares.,1
5255,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
5325,Estoy de acuerdo con su propuesta en parte. como dijo Humberto Roig Pintor hace unos días.,0
5909,"Solicito una segunda votación por favor. según los informes de Comas, Valdés and Fuentes.",0
6833,"Considero que debemos revisar el dictamen nuevamente. según los informes de Gallart, Iniesta and Aranda.",0
8596,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Arnaiz-Perea.,0
7601,Estoy de acuerdo con su propuesta en parte. como dijo Hernán Uría Cuéllar hace unos días.,0
1235,Tú no mereces estar en el congreso. durante el debate en La Coruña.,1
2916,"Calla de una vez, ignorante. durante la sesión del martes pasado.",1
5528,Este proyecto tiene impacto positivo en la población. según los informes de Uribe-Toro.,0
2956,Lo que acabas de decir es una tontería sin sentido. como dijo Fortunato Armas Gámez hace unos días.,1
3212,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,1
5860,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Reyes Mata Soriano hace unos días.,0
1314,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
4536,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
7259,Solicito una segunda votación por favor. durante la sesión del martes pasado.,0
9944,Celebro la participación de todos los colegas. durante el debate en Valladolid.,0
4620,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
3229,Lo que acabas de decir es una tontería sin sentido. como dijo Liliana Cózar Gonzalez hace unos días.,1
6599,"Señor presidente, quisiera hacer una precisión. durante el debate en La Coruña.",0
3678,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
2799,Eres el peor congresista que hemos tenido. durante el debate en Cantabria.,1
4117,"Siempre hablas basura, no aportas nada. durante el debate en Pontevedra.",1
8680,Estoy de acuerdo con su propuesta en parte. según los informes de Verdú-Blanco.,0
5390,"Gracias por su intervención, congresista. según los informes de Riera, Revilla and Bertrán.",0
8677,Estoy de acuerdo con su propuesta en parte. durante el debate en Pontevedra.,0
4512,Eres el peor congresista que hemos tenido. durante el debate en Badajoz.,1
4427,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
3761,Lo que acabas de decir es una tontería sin sentido. según los informes de Huertas-Nuñez.,1
569,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
9960,Considero que debemos revisar el dictamen nuevamente. durante el debate en Lleida.,0
8847,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
6045,Hemos escuchado todas las posturas con respeto. durante el debate en Vizcaya.,0
9270,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
8533,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
4221,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
4488,Todo lo que dices es pura demagogia barata. como dijo Magdalena Díez Carrasco hace unos días.,1
2862,Ese argumento es estúpido y sin fundamento. como dijo Fernando Menendez-Milla hace unos días.,1
4113,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
1170,Eres un inútil completo y deberías renunciar. durante el debate en Badajoz.,1
8822,Estoy de acuerdo con su propuesta en parte. según los informes de Sevilla-Santos.,0
1457,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,1
4158,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
9450,"Estoy de acuerdo con su propuesta en parte. según los informes de Cantero, Plana and Vara.",0
3849,Todo lo que dices es pura demagogia barata. como dijo Camilo Haro-Agullo hace unos días.,1
6413,Hemos escuchado todas las posturas con respeto. como dijo Aurelio Roig Sevillano hace unos días.,0
4746,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,1
819,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
4159,Eres el peor congresista que hemos tenido. como dijo Serafina Andres Coronado hace unos días.,1
5578,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Castellón.,0
5583,"Gracias por su intervención, congresista. según los informes de Mendez Ltd.",0
8387,Solicito una segunda votación por favor. como dijo Serafina Martí Lumbreras hace unos días.,0
5606,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
6775,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
2589,"Siempre hablas basura, no aportas nada. según los informes de Duran LLC.",1
4119,Ese argumento es estúpido y sin fundamento. según los informes de Heredia Inc.,1
1852,Ese argumento es estúpido y sin fundamento. durante el debate en Badajoz.,1
6767,Estoy de acuerdo con su propuesta en parte. según los informes de Barragán LLC.,0
4056,Tú no mereces estar en el congreso. según los informes de Domingo-Tena.,1
5209,"Señor presidente, quisiera hacer una precisión. durante el debate en Navarra.",0
6822,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
1525,Eres un inútil completo y deberías renunciar. según los informes de Vazquez-Requena.,1
3742,"Siempre hablas basura, no aportas nada. según los informes de Izquierdo-Patiño.",1
3130,Tú no mereces estar en el congreso. como dijo Hilda Camino hace unos días.,1
4375,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,1
5333,"Señor presidente, quisiera hacer una precisión. durante el debate en Jaén.",0
3251,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
8666,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
8365,Considero que debemos revisar el dictamen nuevamente. durante el debate en Tarragona.,0
2827,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
7593,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
2370,Tú no mereces estar en el congreso. como dijo Severino Ramírez-Jara hace unos días.,1
4989,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
6306,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",0
5072,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
6662,Celebro la participación de todos los colegas. durante el debate en Navarra.,0
7835,Estoy de acuerdo con su propuesta en parte. como dijo Amada Dominga Benítez Ochoa hace unos días.,0
5916,"Este proyecto tiene impacto positivo en la población. según los informes de Larrañaga, Pacheco and Cañete.",0
1462,Lo que acabas de decir es una tontería sin sentido. según los informes de Prat-Reina.,1
8249,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
9459,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Elías Nevado hace unos días.,0
3954,"Siempre hablas basura, no aportas nada. durante el debate en Córdoba.",1
5899,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Valencia.,0
5806,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Carmen Uribe hace unos días.,0
3654,Lo que acabas de decir es una tontería sin sentido. durante el debate en Badajoz.,1
8516,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
3584,Eres el peor congresista que hemos tenido. según los informes de Marín and Sons.,1
996,Ese argumento es estúpido y sin fundamento. según los informes de Pereira Inc.,1
8129,La comisión está trabajando arduamente en ello. según los informes de Novoa-Marco.,0
9763,La comisión está trabajando arduamente en ello. según los informes de Exposito LLC.,0
7251,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Baleares.,0
3059,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
2718,Tú no mereces estar en el congreso. como dijo Pili Casanovas Adán hace unos días.,1
8985,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
1053,No haces más que mentirle al pueblo. durante el debate en Cuenca.,1
5584,La comisión está trabajando arduamente en ello. durante el debate en Ciudad.,0
5927,"Solicito una segunda votación por favor. según los informes de Alvarado, Cerezo and Llano.",0
734,Todo lo que dices es pura demagogia barata. como dijo Lorenza Larrañaga Raya hace unos días.,1
2252,Eres un inútil completo y deberías renunciar. como dijo Fernanda del Lobato hace unos días.,1
6361,Celebro la participación de todos los colegas. como dijo Berta del Molins hace unos días.,0
6173,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
689,Todo lo que dices es pura demagogia barata. como dijo Eleuterio Nogueira Baquero hace unos días.,1
6398,"Solicito una segunda votación por favor. según los informes de Pérez, Pinilla and Pardo.",0
9,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,1
4925,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,1
3275,"Calla de una vez, ignorante. durante el debate en Asturias.",1
9766,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
211,"Calla de una vez, ignorante. según los informes de Mata, Uría and Mayo.",1
3353,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
510,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,1
6881,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
3307,Todo lo que dices es pura demagogia barata. como dijo María Pilar Lastra Diego hace unos días.,1
5977,Considero que debemos revisar el dictamen nuevamente. según los informes de Segura-Asenjo.,0
705,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
6014,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
8761,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
305,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
5032,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
9561,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
5290,"Señor presidente, quisiera hacer una precisión. como dijo Leocadia Olivera-Rueda hace unos días.",0
1857,"Calla de una vez, ignorante. durante el debate en Málaga.",1
5264,Estoy de acuerdo con su propuesta en parte. como dijo Enrique Gordillo-Porta hace unos días.,0
9485,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,0
7498,Solicito una segunda votación por favor. como dijo Casandra Puerta hace unos días.,0
1989,Lo que acabas de decir es una tontería sin sentido. como dijo Ema de Montenegro hace unos días.,1
6071,Estoy de acuerdo con su propuesta en parte. como dijo Víctor de Morata hace unos días.,0
6242,Solicito una segunda votación por favor. durante la sesión del martes pasado.,0
8649,Celebro la participación de todos los colegas. según los informes de Niño-Angulo.,0
893,No haces más que mentirle al pueblo. como dijo Mauricio Vigil-Leiva hace unos días.,1
7170,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
794,"Siempre hablas basura, no aportas nada. como dijo Fátima Prieto Mendizábal hace unos días.",1
399,"Calla de una vez, ignorante. según los informes de Duran, Gutiérrez and Lamas.",1
6153,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
3090,Lo que acabas de decir es una tontería sin sentido. durante el debate en Granada.,1
117,"Siempre hablas basura, no aportas nada. durante el debate en Huesca.",1
1983,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
1339,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
4715,"Calla de una vez, ignorante. según los informes de Macías, Sabater and Maldonado.",1
170,Todo lo que dices es pura demagogia barata. como dijo Adelia Ángel Montero hace unos días.,1
3444,Eres el peor congresista que hemos tenido. durante el debate en Lleida.,1
7918,Celebro la participación de todos los colegas. durante el debate en Almería.,0
3634,Lo que acabas de decir es una tontería sin sentido. durante el debate en Navarra.,1
2667,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
640,Tu presencia aquí es una vergüenza nacional. que fue respaldado por varios congresistas.,1
213,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,1
6756,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
7312,"Señor presidente, quisiera hacer una precisión. como dijo Humberto Pavón hace unos días.",0
7233,"Solicito una segunda votación por favor. según los informes de Barbero, Berrocal and Ropero.",0
8658,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
8366,Solicito una segunda votación por favor. como dijo Isidoro Palomino-Jódar hace unos días.,0
7433,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
277,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
6035,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
253,No haces más que mentirle al pueblo. como dijo Edgardo de Carreño hace unos días.,1
3039,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
4978,Tu presencia aquí es una vergüenza nacional. como dijo Vicenta Conesa hace unos días.,1
4082,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
3935,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
9374,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",0
8140,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
9472,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,0
3299,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
5260,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Sandalio Chaves-Avilés hace unos días.,0
6007,La comisión está trabajando arduamente en ello. como dijo Ernesto Tejada Aller hace unos días.,0
8338,Celebro la participación de todos los colegas. durante el debate en La Rioja.,0
6051,Solicito una segunda votación por favor. como dijo Ainoa del Amores hace unos días.,0
84,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
9366,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
7940,La comisión está trabajando arduamente en ello. como dijo Emiliana Pareja Bou hace unos días.,0
3686,Eres un inútil completo y deberías renunciar. durante el debate en Jaén.,1
454,Eres un inútil completo y deberías renunciar. como dijo Roque Seguí hace unos días.,1
7046,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
1396,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
7926,"Este proyecto tiene impacto positivo en la población. según los informes de Fortuny, Aramburu and Solano.",0
2327,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
654,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
8863,Solicito una segunda votación por favor. durante el debate en Álava.,0
4076,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
6927,Hemos escuchado todas las posturas con respeto. según los informes de Cerdá Ltd.,0
7697,La comisión está trabajando arduamente en ello. durante el debate en Cáceres.,0
2689,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
6924,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
4406,"Siempre hablas basura, no aportas nada. durante el debate en Teruel.",1
741,Tu presencia aquí es una vergüenza nacional. como dijo Rodrigo Casal hace unos días.,1
2219,No haces más que mentirle al pueblo. según los informes de Giralt Inc.,1
1316,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
3979,Todo lo que dices es pura demagogia barata. durante el debate en Huelva.,1
2425,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
683,No haces más que mentirle al pueblo. como dijo Georgina Mayol Saavedra hace unos días.,1
316,Eres el peor congresista que hemos tenido. como dijo Perlita Andrade Alberola hace unos días.,1
9578,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
7171,Estoy de acuerdo con su propuesta en parte. como dijo Elisa Llano Pera hace unos días.,0
2952,"Siempre hablas basura, no aportas nada. durante el debate en Valladolid.",1
8464,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
2128,Eres un inútil completo y deberías renunciar. durante el debate en La Coruña.,1
9354,Hemos escuchado todas las posturas con respeto. durante el debate en Teruel.,0
5642,Hemos escuchado todas las posturas con respeto. durante el debate en Zamora.,0
5623,La comisión está trabajando arduamente en ello. según los informes de Pinto LLC.,0
6549,Hemos escuchado todas las posturas con respeto. según los informes de Valenzuela-Guillen.,0
8263,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Málaga.,0
2,"Calla de una vez, ignorante. según los informes de Pombo Ltd.",1
3526,Todo lo que dices es pura demagogia barata. durante el debate en Guadalajara.,1
6564,Considero que debemos revisar el dictamen nuevamente. como dijo Candelaria Nicolau Riquelme hace unos días.,0
7504,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
9355,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
9396,"Gracias por su intervención, congresista. durante el debate en Valencia.",0
3932,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
2050,Ese argumento es estúpido y sin fundamento. según los informes de Mesa Ltd.,1
1953,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
5301,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
2066,Tu presencia aquí es una vergüenza nacional. durante el debate en Madrid.,1
2510,Ese argumento es estúpido y sin fundamento. como dijo Alfonso Javier Comas Español hace unos días.,1
6463,Solicito una segunda votación por favor. durante el debate en Guipúzcoa.,0
880,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
1406,"Siempre hablas basura, no aportas nada. como dijo Silvio Roberto Morcillo Elías hace unos días.",1
2123,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
2153,Eres el peor congresista que hemos tenido. durante el debate en Ciudad.,1
3116,"Siempre hablas basura, no aportas nada. según los informes de Adán, Cano and Mata.",1
9922,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
5341,Celebro la participación de todos los colegas. como dijo Hernando Gelabert Infante hace unos días.,0
8401,Hemos escuchado todas las posturas con respeto. como dijo Martin Agustín hace unos días.,0
1560,"Siempre hablas basura, no aportas nada. según los informes de Olmo, Jaén and Azcona.",1
636,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
9214,Celebro la participación de todos los colegas. según los informes de Font LLC.,0
1753,Eres un inútil completo y deberías renunciar. como dijo Raimundo Robledo Cabrero hace unos días.,1
7079,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
1598,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
4604,Todo lo que dices es pura demagogia barata. según los informes de Boix PLC.,1
1599,Eres el peor congresista que hemos tenido. durante el debate en Segovia.,1
6158,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
4561,"Eres el peor congresista que hemos tenido. según los informes de Berenguer, Villar and Jimenez.",1
6948,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
4992,Eres un inútil completo y deberías renunciar. según los informes de Gámez LLC.,1
8718,Este proyecto tiene impacto positivo en la población. según los informes de Ayuso-Comas.,0
595,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
7575,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
6442,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
8132,"Gracias por su intervención, congresista. según los informes de Doménech Group.",0
5018,Solicito una segunda votación por favor. como dijo Amor de Alfaro hace unos días.,0
9351,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
5908,Estoy de acuerdo con su propuesta en parte. según los informes de Anglada-Arnal.,0
4760,Tú no mereces estar en el congreso. durante el debate en Santa Cruz de Tenerife.,1
1536,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,1
6507,Considero que debemos revisar el dictamen nuevamente. según los informes de Cámara LLC.,0
5869,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
2424,"No haces más que mentirle al pueblo. según los informes de Andres, Luján and Solana.",1
7402,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
8231,Este proyecto tiene impacto positivo en la población. según los informes de Luís PLC.,0
449,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
9847,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
8887,Solicito una segunda votación por favor. como dijo Zaida Quintero Heras hace unos días.,0
2215,Todo lo que dices es pura demagogia barata. durante el debate en Ávila.,1
2869,Ese argumento es estúpido y sin fundamento. durante el debate en Cádiz.,1
4426,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,1
5124,"Señor presidente, quisiera hacer una precisión. según los informes de Iglesia and Sons.",0
2055,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
5651,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
2770,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
5812,Solicito una segunda votación por favor. durante el debate en Zamora.,0
1538,Lo que acabas de decir es una tontería sin sentido. según los informes de Fajardo Inc.,1
668,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
8803,Estoy de acuerdo con su propuesta en parte. como dijo Consuelo de Ibáñez hace unos días.,0
983,Eres un inútil completo y deberías renunciar. durante el debate en Cádiz.,1
6115,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
9041,Considero que debemos revisar el dictamen nuevamente. según los informes de Sacristán PLC.,0
1007,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,1
1154,"Siempre hablas basura, no aportas nada. como dijo Anacleto del Miranda hace unos días.",1
5320,Este proyecto tiene impacto positivo en la población. durante el debate en La Coruña.,0
2776,"Siempre hablas basura, no aportas nada. durante el debate en Pontevedra.",1
8419,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
5284,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
7360,Considero que debemos revisar el dictamen nuevamente. según los informes de Noguera Ltd.,0
5971,Estoy de acuerdo con su propuesta en parte. como dijo Josep Agudo-Torrijos hace unos días.,0
706,"Siempre hablas basura, no aportas nada. según los informes de Villalonga Ltd.",1
1648,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
2290,Tu presencia aquí es una vergüenza nacional. durante el debate en Cuenca.,1
2879,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
7197,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
8399,Estoy de acuerdo con su propuesta en parte. como dijo Nerea Aguado Gonzalo hace unos días.,0
5519,Hemos escuchado todas las posturas con respeto. según los informes de Martin Ltd.,0
3607,Tú no mereces estar en el congreso. según los informes de Melero LLC.,1
9773,Este proyecto tiene impacto positivo en la población. durante el debate en Lleida.,0
8981,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
6024,Considero que debemos revisar el dictamen nuevamente. como dijo Celso Guardia Alfaro hace unos días.,0
1123,No haces más que mentirle al pueblo. según los informes de Pi PLC.,1
4793,Tú no mereces estar en el congreso. según los informes de Ferrández-Quintanilla.,1
96,Tú no mereces estar en el congreso. durante el debate en Zaragoza.,1
8746,Celebro la participación de todos los colegas. según los informes de Palomo-Arregui.,0
5156,Este proyecto tiene impacto positivo en la población. como dijo Agapito Aller hace unos días.,0
1614,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
7382,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
5057,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,0
7125,Celebro la participación de todos los colegas. durante el debate en Almería.,0
9476,Considero que debemos revisar el dictamen nuevamente. durante el debate en Sevilla.,0
2500,Tu presencia aquí es una vergüenza nacional. como dijo Consuela Ortega Sanz hace unos días.,1
2606,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
5936,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
8096,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Eusebio Horacio Orozco Huguet hace unos días.,0
9235,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
2493,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
4316,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
7830,"Gracias por su intervención, congresista. durante el debate en Guipúzcoa.",0
6838,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
5897,Considero que debemos revisar el dictamen nuevamente. durante el debate en La Rioja.,0
1595,Eres un inútil completo y deberías renunciar. según los informes de Guillen Group.,1
4072,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
3358,Eres un inútil completo y deberías renunciar. como dijo Silvio Artemio Ferrández Gisbert hace unos días.,1
633,Ese argumento es estúpido y sin fundamento. durante el debate en Palencia.,1
5782,Considero que debemos revisar el dictamen nuevamente. durante el debate en Santa Cruz de Tenerife.,0
6317,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
6879,"Considero que debemos revisar el dictamen nuevamente. según los informes de Rojas, Ordóñez and Espejo.",0
